,crystal_descriptions,energy_substance_pa,magmom_pa,SYMM,Sm-18-coordinate,Fe-11-coordinate,Fe-8-coordinate,Fe-cuboctahedral,Fe-13-coordinate,Fe-body-centered cubic,Fe-10-coordinate,Sm-16-coordinate,Fe-14-coordinate,Fe-9-coordinate,Fe-12-coordinate,Sm-20-coordinate,Fe-15-coordinate,Sm-2-coordinate,Fe-2-coordinate,Sm-cuboctahedral,Fe-7-coordinate,Sm-6-coordinate,Fe-1-coordinate,Sm-14-coordinate,Sm-8-coordinate,Fe-6-coordinate,Sm-17-coordinate,Sm-10-coordinate,Sm-12-coordinate,Sm-11-coordinate,Sm-octahedral,Sm-3-coordinate,Fe-single-bond,Sm-4-coordinate,Fe-hexagonal planar,Fe-3-coordinate,Fe-16-coordinate,Sm-15-coordinate,Sm-7-coordinate,Sm-5-coordinate,Fe-q6,Fe-5-coordinate,Sm-19-coordinate,Sm-linear,Fe-bent 150 degrees,Sm-13-coordinate,Sm-1-coordinate,Fe-4-coordinate,Sm-9-coordinate,Fe-linear,Fe-17-coordinate,Sm-22-coordinate,Fe-18-coordinate,Sm-body-centered cubic,Sm-bent 150 degrees,Fe-20-coordinate,Fe-square co-planar,Fe-trigonal planar
810,Sm1_15-coordinate_1.0|Fe1_12-coordinate_1.0|Fe2_10-coordinate_1.0|Fe3_12-coordinate_1.0|Fe4_12-coordinate_1.0|Fe5_1-coordinate_1.0|Fe6_13-coordinate_1.0|Fe7_12-coordinate_1.0|Fe8_12-coordinate_1.0|Fe9_2-coordinate_1.0|Fe10_13-coordinate_1.0|Fe11_10-coordinate_1.0|Fe12_13-coordinate_1.0,0.2294615384615398,2.2169550769230773,1.0,,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
811,Sm1_6-coordinate_1.0|Fe1_9-coordinate_1.0|Fe2_11-coordinate_1.0|Fe3_12-coordinate_1.0|Fe4_7-coordinate_1.0|Fe5_9-coordinate_1.0|Fe6_3-coordinate_1.0|Fe7_10-coordinate_1.0|Fe8_11-coordinate_1.0|Fe9_cuboctahedral_0.5|Fe10_12-coordinate_1.0|Fe11_cuboctahedral_0.4|Fe12_cuboctahedral_0.4,0.2947692307692324,1.5935995384615385,8.0,,1.0,,0.4,,,1.0,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
812,Sm1_10-coordinate_1.0|Fe1_8-coordinate_1.0|Fe2_body-centered cubic_0.5|Fe3_8-coordinate_1.0|Fe4_body-centered cubic_0.4|Fe5_body-centered cubic_0.4|Fe6_body-centered cubic_0.4,0.171000000000001,2.008295384615385,2.0,,,1.0,,,0.4,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,Sm1_18-coordinate_1.0|Fe1_13-coordinate_1.0|Fe2_12-coordinate_1.0|Fe3_12-coordinate_1.0|Fe4_11-coordinate_1.0|Fe5_13-coordinate_1.0|Fe6_cuboctahedral_0.7|Fe7_cuboctahedral_0.8,0.1903846153846171,2.060609538461539,2.0,1.0,1.0,,0.8,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,Sm1_16-coordinate_1.0|Fe1_15-coordinate_1.0|Fe2_15-coordinate_1.0|Fe3_14-coordinate_1.0|Fe4_12-coordinate_1.0|Fe5_11-coordinate_1.0|Fe6_cuboctahedral_0.7|Fe7_cuboctahedral_0.5|Fe8_16-coordinate_1.0,0.2043846153846173,2.114380307692308,38.0,,1.0,,0.5,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
815,Sm1_15-coordinate_1.0|Fe1_9-coordinate_1.0|Fe2_10-coordinate_1.0|Fe3_9-coordinate_1.0|Fe4_11-coordinate_1.0|Fe5_10-coordinate_1.0|Fe6_11-coordinate_1.0|Fe7_11-coordinate_1.0|Fe8_11-coordinate_1.0|Fe9_10-coordinate_1.0|Fe10_11-coordinate_1.0|Fe11_12-coordinate_1.0|Fe12_10-coordinate_1.0,0.2516153846153858,2.234141307692308,1.0,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
816,Sm1_16-coordinate_1.0|Fe1_10-coordinate_1.0|Fe2_8-coordinate_1.0|Fe3_body-centered cubic_0.6|Fe4_14-coordinate_1.0|Fe5_body-centered cubic_0.5,0.113076923076924,1.8484356923076923,12.0,,,1.0,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,Sm1_16-coordinate_1.0|Fe1_9-coordinate_1.0|Fe2_12-coordinate_1.0|Fe3_8-coordinate_1.0|Fe4_body-centered cubic_0.4|Fe5_body-centered cubic_0.4,0.1230000000000013,1.8418349230769229,123.0,,,1.0,,,0.4,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,Sm1_16-coordinate_1.0|Fe1_cuboctahedral_0.4|Fe2_12-coordinate_1.0|Fe3_10-coordinate_1.0|Fe4_11-coordinate_1.0|Fe5_11-coordinate_1.0,0.1664615384615396,1.910423307692308,12.0,,1.0,,0.4,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,Sm1_12-coordinate_1.0|Fe1_8-coordinate_1.0|Fe2_13-coordinate_1.0|Fe3_9-coordinate_1.0|Fe4_12-coordinate_1.0|Fe5_13-coordinate_1.0|Fe6_cuboctahedral_0.4,0.1990769230769248,2.0765409230769234,2.0,,,1.0,0.4,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,Sm1_18-coordinate_1.0|Fe1_12-coordinate_1.0|Fe2_11-coordinate_1.0|Fe3_11-coordinate_1.0|Fe4_10-coordinate_1.0|Fe5_cuboctahedral_0.5|Fe6_cuboctahedral_0.4|Fe7_11-coordinate_1.0|Fe8_10-coordinate_1.0|Fe9_12-coordinate_1.0|Fe10_13-coordinate_1.0|Fe11_12-coordinate_1.0|Fe12_14-coordinate_1.0,0.2074615384615397,2.150107923076923,1.0,1.0,1.0,,0.4,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,Sm1_13-coordinate_1.0|Fe1_8-coordinate_1.0|Fe2_body-centered cubic_0.5|Fe3_7-coordinate_1.0|Fe4_13-coordinate_1.0|Fe5_12-coordinate_1.0|Fe6_body-centered cubic_0.5|Fe7_12-coordinate_1.0|Fe8_12-coordinate_1.0|Fe9_8-coordinate_1.0|Fe10_8-coordinate_1.0|Fe11_14-coordinate_1.0|Fe12_7-coordinate_1.0,0.2278461538461552,2.120402307692308,1.0,,,1.0,,1.0,0.5,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
822,Sm1_7-coordinate_1.0|Fe1_1-coordinate_1.0|Fe2_9-coordinate_1.0|Fe3_12-coordinate_1.0|Fe4_9-coordinate_1.0|Fe5_1-coordinate_1.0|Fe6_9-coordinate_1.0|Fe7_13-coordinate_1.0|Fe8_1-coordinate_1.0|Fe9_9-coordinate_1.0|Fe10_2-coordinate_1.0|Fe11_11-coordinate_1.0|Fe12_11-coordinate_1.0,0.2618461538461557,2.2047736923076924,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
823,Sm1_13-coordinate_1.0|Fe1_9-coordinate_1.0|Fe2_11-coordinate_1.0|Fe3_9-coordinate_1.0|Fe4_2-coordinate_1.0|Fe5_12-coordinate_1.0|Fe6_10-coordinate_1.0|Fe7_10-coordinate_1.0|Fe8_7-coordinate_1.0|Fe9_7-coordinate_1.0|Fe10_12-coordinate_1.0|Fe11_7-coordinate_1.0|Fe12_10-coordinate_1.0,0.2774615384615395,2.1713340000000003,1.0,,1.0,,,,,1.0,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
824,Sm1_14-coordinate_1.0|Fe1_8-coordinate_1.0|Fe2_11-coordinate_1.0|Fe3_4-coordinate_1.0|Fe4_8-coordinate_1.0|Fe5_10-coordinate_1.0|Fe6_8-coordinate_1.0|Fe7_8-coordinate_1.0|Fe8_8-coordinate_1.0|Fe9_14-coordinate_1.0|Fe10_8-coordinate_1.0|Fe11_8-coordinate_1.0|Fe12_13-coordinate_1.0,0.2761538461538475,2.118314153846154,1.0,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
825,Sm1_18-coordinate_1.0|Fe1_13-coordinate_1.0|Fe2_12-coordinate_1.0|Fe3_12-coordinate_1.0|Fe4_9-coordinate_1.0|Fe5_13-coordinate_1.0|Fe6_10-coordinate_1.0,0.1784615384615401,2.0414640000000004,2.0,1.0,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,Sm1_7-coordinate_1.0|Fe1_12-coordinate_1.0|Fe2_12-coordinate_1.0|Fe3_9-coordinate_1.0|Fe4_10-coordinate_1.0|Fe5_9-coordinate_1.0|Fe6_1-coordinate_1.0|Fe7_9-coordinate_1.0|Fe8_9-coordinate_1.0|Fe9_1-coordinate_1.0|Fe10_12-coordinate_1.0|Fe11_9-coordinate_1.0|Fe12_cuboctahedral_0.4,0.2746153846153862,2.161862769230769,1.0,,,,0.4,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
827,Sm1_14-coordinate_1.0|Fe1_7-coordinate_1.0|Fe2_11-coordinate_1.0|Fe3_7-coordinate_1.0|Fe4_body-centered cubic_0.5|Fe5_11-coordinate_1.0|Fe6_7-coordinate_1.0|Fe7_14-coordinate_1.0|Fe8_14-coordinate_1.0|Fe9_13-coordinate_1.0|Fe10_body-centered cubic_0.4|Fe11_13-coordinate_1.0|Fe12_14-coordinate_1.0,0.2507692307692322,2.055831230769231,8.0,,1.0,,,1.0,0.4,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,Sm1_18-coordinate_1.0|Fe1_13-coordinate_1.0|Fe2_10-coordinate_1.0|Fe3_11-coordinate_1.0|Fe4_10-coordinate_1.0|Fe5_13-coordinate_1.0|Fe6_10-coordinate_1.0|Fe7_12-coordinate_1.0|Fe8_12-coordinate_1.0|Fe9_11-coordinate_1.0|Fe10_5-coordinate_1.0|Fe11_cuboctahedral_0.5|Fe12_12-coordinate_1.0,0.2663076923076936,1.766033230769231,1.0,1.0,1.0,,0.5,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
829,Sm1_16-coordinate_1.0|Fe1_10-coordinate_1.0|Fe2_8-coordinate_1.0|Fe3_body-centered cubic_0.5|Fe4_body-centered cubic_0.4|Fe5_14-coordinate_1.0,0.1153076923076941,1.7795826923076918,65.0,,,1.0,,,0.4,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,Sm1_1-coordinate_1.0|Fe1_7-coordinate_1.0|Fe2_13-coordinate_1.0|Fe3_body-centered cubic_0.4|Fe4_11-coordinate_1.0|Fe5_12-coordinate_1.0|Fe6_8-coordinate_1.0|Fe7_14-coordinate_1.0|Fe8_body-centered cubic_0.5|Fe9_body-centered cubic_0.5|Fe10_body-centered cubic_0.4|Fe11_8-coordinate_1.0|Fe12_9-coordinate_1.0,0.207153846153847,1.964661,1.0,,1.0,1.0,,1.0,0.4,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
831,Sm1_14-coordinate_1.0|Fe1_14-coordinate_1.0|Fe2_13-coordinate_1.0|Fe3_10-coordinate_1.0|Fe4_10-coordinate_1.0|Fe5_12-coordinate_1.0|Fe6_11-coordinate_1.0,0.2679230769230783,1.7642415384615384,2.0,,1.0,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,Sm1_10-coordinate_1.0|Fe1_8-coordinate_1.0|Fe2_14-coordinate_1.0|Fe3_11-coordinate_1.0|Fe4_8-coordinate_1.0|Fe5_10-coordinate_1.0|Fe6_8-coordinate_1.0|Fe7_10-coordinate_1.0|Fe8_8-coordinate_1.0|Fe9_8-coordinate_1.0|Fe10_11-coordinate_1.0|Fe11_9-coordinate_1.0|Fe12_11-coordinate_1.0,0.2647692307692324,1.6911806923076926,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,Sm1_12-coordinate_1.0|Fe1_9-coordinate_1.0|Fe2_14-coordinate_1.0|Fe3_11-coordinate_1.0|Fe4_6-coordinate_1.0|Fe5_9-coordinate_1.0|Fe6_9-coordinate_1.0|Fe7_12-coordinate_1.0|Fe8_13-coordinate_1.0|Fe9_11-coordinate_1.0|Fe10_1-coordinate_1.0|Fe11_13-coordinate_1.0|Fe12_15-coordinate_1.0,0.2973076923076941,2.214720923076923,1.0,,1.0,,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,Sm1_6-coordinate_1.0|Fe1_1-coordinate_1.0|Fe2_7-coordinate_1.0|Fe3_8-coordinate_1.0|Fe4_body-centered cubic_0.4|Fe5_8-coordinate_1.0|Fe6_7-coordinate_1.0,0.2339230769230788,1.9966747692307687,2.0,,,1.0,,,0.4,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,Sm1_6-coordinate_1.0|Fe1_7-coordinate_1.0|Fe2_12-coordinate_1.0|Fe3_8-coordinate_1.0|Fe4_12-coordinate_1.0|Fe5_cuboctahedral_0.6|Fe6_11-coordinate_1.0|Fe7_12-coordinate_1.0|Fe8_13-coordinate_1.0,0.2308461538461553,1.9427336923076923,8.0,,1.0,1.0,0.6,1.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,Sm1_14-coordinate_1.0|Fe1_10-coordinate_1.0|Fe2_10-coordinate_1.0|Fe3_10-coordinate_1.0|Fe4_9-coordinate_1.0|Fe5_10-coordinate_1.0|Fe6_10-coordinate_1.0,0.3299230769230781,2.0256355384615388,2.0,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,Sm1_13-coordinate_1.0|Fe1_body-centered cubic_0.5|Fe2_12-coordinate_1.0|Fe3_8-coordinate_1.0|Fe4_12-coordinate_1.0|Fe5_8-coordinate_1.0|Fe6_body-centered cubic_0.4|Fe7_12-coordinate_1.0|Fe8_14-coordinate_1.0|Fe9_14-coordinate_1.0|Fe10_8-coordinate_1.0|Fe11_body-centered cubic_0.4|Fe12_7-coordinate_1.0,0.2314615384615395,2.069473076923077,1.0,,,1.0,,,0.4,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
838,Sm1_20-coordinate_1.0|Fe1_8-coordinate_1.0|Fe2_cuboctahedral_0.7|Fe3_cuboctahedral_0.4|Fe4_15-coordinate_1.0,0.1818461538461552,2.055693307692308,191.0,,,1.0,0.4,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,Sm1_20-coordinate_1.0|Fe1_8-coordinate_1.0|Fe2_cuboctahedral_0.7|Fe3_cuboctahedral_0.4|Fe4_15-coordinate_1.0,0.1954615384615404,1.8320237692307693,191.0,,,1.0,0.4,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,Sm1_6-coordinate_1.0|Fe1_11-coordinate_1.0|Fe2_11-coordinate_1.0|Fe3_14-coordinate_1.0|Fe4_12-coordinate_1.0|Fe5_14-coordinate_1.0|Fe6_6-coordinate_1.0|Fe7_11-coordinate_1.0|Fe8_11-coordinate_1.0|Fe9_14-coordinate_1.0|Fe10_14-coordinate_1.0|Fe11_12-coordinate_1.0|Fe12_6-coordinate_1.0,0.2843076923076932,1.8129606153846152,2.0,,1.0,,,,,,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,Sm1_7-coordinate_1.0|Fe1_1-coordinate_1.0|Fe2_11-coordinate_1.0|Fe3_12-coordinate_1.0|Fe4_12-coordinate_1.0|Fe5_11-coordinate_1.0|Fe6_12-coordinate_1.0|Fe7_cuboctahedral_0.6|Fe8_cuboctahedral_0.7|Fe9_9-coordinate_1.0|Fe10_16-coordinate_1.0,0.2170769230769244,2.0564901538461537,8.0,,1.0,,0.7,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
842,Sm1_15-coordinate_1.0|Fe1_11-coordinate_1.0|Fe2_13-coordinate_1.0|Fe3_12-coordinate_1.0|Fe4_12-coordinate_1.0|Fe5_12-coordinate_1.0|Fe6_10-coordinate_1.0|Fe7_12-coordinate_1.0|Fe8_15-coordinate_1.0|Fe9_16-coordinate_1.0,0.2770769230769244,2.0821415384615385,8.0,,1.0,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
843,Sm1_2-coordinate_1.0|Fe1_10-coordinate_1.0|Fe2_8-coordinate_1.0|Fe3_1-coordinate_1.0|Fe4_2-coordinate_1.0|Fe5_10-coordinate_1.0|Fe6_12-coordinate_1.0|Fe7_9-coordinate_1.0|Fe8_12-coordinate_1.0|Fe9_13-coordinate_1.0|Fe10_9-coordinate_1.0|Fe11_14-coordinate_1.0|Fe12_14-coordinate_1.0,0.3447692307692318,1.516154769230769,1.0,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,Sm1_15-coordinate_1.0|Fe1_9-coordinate_1.0|Fe2_13-coordinate_1.0|Fe3_11-coordinate_1.0|Fe4_12-coordinate_1.0|Fe5_12-coordinate_1.0|Fe6_11-coordinate_1.0|Fe7_8-coordinate_1.0|Fe8_12-coordinate_1.0|Fe9_10-coordinate_1.0|Fe10_11-coordinate_1.0|Fe11_12-coordinate_1.0|Fe12_12-coordinate_1.0,0.3209230769230788,2.0350400000000004,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
845,Sm1_17-coordinate_1.0|Fe1_cuboctahedral_0.6|Fe2_cuboctahedral_0.6|Fe3_12-coordinate_1.0|Fe4_12-coordinate_1.0|Fe5_cuboctahedral_0.4|Fe6_12-coordinate_1.0|Fe7_8-coordinate_1.0|Fe8_12-coordinate_1.0|Fe9_12-coordinate_1.0|Fe10_10-coordinate_1.0|Fe11_13-coordinate_1.0|Fe12_1-coordinate_1.0,0.204153846153848,2.1530667692307697,1.0,,,1.0,0.4,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,Sm1_19-coordinate_1.0|Fe1_13-coordinate_1.0|Fe2_12-coordinate_1.0|Fe3_cuboctahedral_0.4|Fe4_12-coordinate_1.0|Fe5_12-coordinate_1.0|Fe6_cuboctahedral_0.6|Fe7_12-coordinate_1.0|Fe8_12-coordinate_1.0,0.2386923076923094,1.9871127692307693,1.0,,,,0.6,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
847,Sm1_6-coordinate_1.0|Fe1_10-coordinate_1.0|Fe2_cuboctahedral_0.5|Fe3_8-coordinate_1.0|Fe4_11-coordinate_1.0|Fe5_cuboctahedral_0.6|Fe6_13-coordinate_1.0|Fe7_12-coordinate_1.0|Fe8_13-coordinate_1.0,0.2233076923076938,2.05168,8.0,,1.0,1.0,0.6,1.0,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,Sm1_12-coordinate_1.0|Fe1_11-coordinate_1.0|Fe2_8-coordinate_1.0|Fe3_11-coordinate_1.0|Fe4_8-coordinate_1.0|Fe5_10-coordinate_1.0|Fe6_10-coordinate_1.0|Fe7_10-coordinate_1.0|Fe8_10-coordinate_1.0|Fe9_11-coordinate_1.0|Fe10_11-coordinate_1.0|Fe11_10-coordinate_1.0|Fe12_8-coordinate_1.0,0.3266153846153864,2.1145276923076923,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,Sm1_12-coordinate_1.0|Fe1_11-coordinate_1.0|Fe2_12-coordinate_1.0|Fe3_12-coordinate_1.0|Fe4_12-coordinate_1.0|Fe5_12-coordinate_1.0|Fe6_11-coordinate_1.0|Fe7_2-coordinate_1.0|Fe8_14-coordinate_1.0|Fe9_14-coordinate_1.0|Fe10_12-coordinate_1.0|Fe11_12-coordinate_1.0|Fe12_12-coordinate_1.0,0.307538461538463,1.99008,1.0,,1.0,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,Sm1_6-coordinate_1.0|Fe1_1-coordinate_1.0|Fe2_8-coordinate_1.0|Fe3_1-coordinate_1.0|Fe4_12-coordinate_1.0|Fe5_8-coordinate_1.0|Fe6_13-coordinate_1.0|Fe7_13-coordinate_1.0,0.2339230769230788,2.122298769230769,2.0,,,1.0,,1.0,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,Sm1_7-coordinate_1.0|Fe1_cuboctahedral_0.6|Fe2_cuboctahedral_0.6|Fe3_12-coordinate_1.0|Fe4_9-coordinate_1.0|Fe5_10-coordinate_1.0|Fe6_10-coordinate_1.0|Fe7_13-coordinate_1.0|Fe8_cuboctahedral_0.6|Fe9_11-coordinate_1.0|Fe10_12-coordinate_1.0|Fe11_12-coordinate_1.0|Fe12_16-coordinate_1.0,0.2444615384615404,1.978236615384616,1.0,,1.0,,0.6,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
852,Sm1_16-coordinate_1.0|Fe1_12-coordinate_1.0|Fe2_6-coordinate_1.0|Fe3_8-coordinate_1.0|Fe4_13-coordinate_1.0|Fe5_10-coordinate_1.0|Fe6_12-coordinate_1.0|Fe7_6-coordinate_1.0|Fe8_9-coordinate_1.0|Fe9_13-coordinate_1.0|Fe10_13-coordinate_1.0|Fe11_10-coordinate_1.0|Fe12_9-coordinate_1.0,0.2725384615384631,2.013502615384616,1.0,,,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,Sm1_20-coordinate_1.0|Fe1_14-coordinate_1.0|Fe3_cuboctahedral_0.4|Fe2_cuboctahedral_0.7,0.0787692307692319,1.843932,139.0,,,,0.7,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,Sm1_13-coordinate_1.0|Fe1_1-coordinate_1.0|Fe2_8-coordinate_1.0|Fe3_8-coordinate_1.0|Fe4_13-coordinate_1.0|Fe5_8-coordinate_1.0|Fe6_9-coordinate_1.0|Fe7_11-coordinate_1.0|Fe8_body-centered cubic_0.4|Fe9_9-coordinate_1.0|Fe10_9-coordinate_1.0|Fe11_14-coordinate_1.0|Fe12_body-centered cubic_0.4,0.2453076923076939,2.0882707692307694,1.0,,1.0,1.0,,1.0,0.4,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
855,Sm1_11-coordinate_1.0|Fe1_12-coordinate_1.0|Fe2_10-coordinate_1.0|Fe3_13-coordinate_1.0|Fe4_12-coordinate_1.0|Fe5_cuboctahedral_0.4|Fe6_11-coordinate_1.0|Fe7_12-coordinate_1.0|Fe8_13-coordinate_1.0|Fe9_11-coordinate_1.0|Fe10_13-coordinate_1.0|Fe11_8-coordinate_1.0|Fe12_13-coordinate_1.0,0.2537692307692323,2.096045538461538,1.0,,1.0,1.0,0.4,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,Sm1_16-coordinate_1.0|Fe1_9-coordinate_1.0|Fe2_13-coordinate_1.0|Fe3_12-coordinate_1.0|Fe4_12-coordinate_1.0|Fe5_9-coordinate_1.0|Fe6_6-coordinate_1.0|Fe7_cuboctahedral_0.6|Fe8_cuboctahedral_0.7|Fe9_11-coordinate_1.0|Fe10_12-coordinate_1.0|Fe11_12-coordinate_1.0|Fe12_14-coordinate_1.0,0.2290769230769248,2.1409700000000003,1.0,,1.0,,0.7,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,Sm1_20-coordinate_1.0|Fe1_8-coordinate_1.0|Fe2_cuboctahedral_0.7|Fe3_cuboctahedral_0.4|Fe4_15-coordinate_1.0,0.1970769230769239,1.8975998461538464,12.0,,,1.0,0.4,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,Sm1_2-coordinate_1.0|Fe1_11-coordinate_1.0|Fe2_12-coordinate_1.0|Fe3_11-coordinate_1.0|Fe4_10-coordinate_1.0|Fe5_cuboctahedral_0.5|Fe6_2-coordinate_1.0|Fe7_12-coordinate_1.0|Fe8_8-coordinate_1.0|Fe9_14-coordinate_1.0|Fe10_12-coordinate_1.0|Fe11_10-coordinate_1.0|Fe12_12-coordinate_1.0,0.2800000000000011,2.0398285384615384,1.0,,1.0,1.0,0.5,,,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,Sm1_13-coordinate_1.0|Fe1_1-coordinate_1.0|Fe2_body-centered cubic_0.5|Fe3_9-coordinate_1.0|Fe4_8-coordinate_1.0|Fe5_1-coordinate_1.0|Fe6_8-coordinate_1.0|Fe7_12-coordinate_1.0|Fe8_8-coordinate_1.0|Fe9_13-coordinate_1.0|Fe10_8-coordinate_1.0|Fe11_14-coordinate_1.0|Fe12_13-coordinate_1.0,0.2217692307692326,2.206958,1.0,,,1.0,,1.0,0.5,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
