ID,Gen,Origin,CompositionSm,CompositionFe,Enthalpy,Volume,Density,Mag_moment,KPOINTS1,KPOINTS2,KPOINTS3,SYMM,Q_entr,A_order,S_order,magmom,magmom_pv,magmom_pa,energy_substance_pa
1920,11,Seeds,1,12,-100.68799999999999,165.872,8.214,-0.16699999999999998,3,3,2,1,0.20199999999999999,2.344,1.7819999999999998,27.700624000000005,0.167,2.1308172307692312,0.2637692307692331
1921,11,Seeds,1,12,-101.307,166.737,8.171,-0.163,4,4,2,8,0.218,2.873,2.062,27.178131,0.163,2.0906254615384614,0.21615384615384742
1922,11,Seeds,1,12,-100.34899999999999,172.71099999999998,7.888999999999999,-0.16399999999999998,4,3,2,1,0.223,2.374,1.702,28.324603999999997,0.164,2.1788156923076922,0.2898461538461561
1923,11,Seeds,1,12,-101.79700000000001,165.06599999999997,8.254,-0.171,4,4,2,12,0.16699999999999998,3.428,2.7569999999999997,28.226285999999998,0.171,2.1712527692307693,0.17846153846153903
1924,11,Seeds,1,12,-101.085,165.389,8.238,-0.161,3,3,2,1,0.20800000000000002,2.452,1.8130000000000002,26.627629000000002,0.161,2.048279153846154,0.23323076923077116
1925,11,Seeds,1,12,-100.302,159.014,8.568,-0.154,3,3,3,1,0.207,2.127,1.578,24.488156,0.154,1.8837043076923077,0.2934615384615394
1926,11,Seeds,1,12,-101.12299999999999,161.234,8.45,-0.149,4,4,2,8,0.235,3.1180000000000003,2.112,24.023866,0.149,1.8479896923076924,0.2303076923076945
1927,11,Seeds,1,12,-100.882,172.424,7.902,-0.158,4,4,2,1,0.209,2.512,1.859,27.242992,0.158,2.095614769230769,0.24884615384615488
1928,11,Seeds,1,12,-101.05799999999999,165.503,8.232000000000001,-0.161,4,4,2,8,0.201,2.488,1.876,26.645982999999998,0.161,2.0496909999999997,0.2353076923076943
1929,11,Seeds,1,12,-101.439,165.43599999999998,8.236,-0.162,3,3,2,2,0.17800000000000002,2.5639999999999996,2.012,26.800631999999997,0.162,2.0615870769230766,0.206000000000002
1930,11,Seeds,1,12,-100.135,165.33700000000002,8.241,-0.161,4,4,2,8,0.215,2.363,1.715,26.619257000000005,0.161,2.047635153846154,0.30630769230769334
1931,11,Seeds,1,12,-100.367,165.625,8.226,-0.16,3,3,2,1,0.19899999999999998,2.5540000000000003,1.959,26.5,0.16,2.0384615384615383,0.28846153846153955
1932,11,Seeds,1,12,-101.705,164.77599999999998,8.269,-0.152,3,4,2,8,0.163,2.639,2.137,25.045951999999996,0.152,1.926611692307692,0.1855384615384631
1933,11,Seeds,1,12,-101.16,164.079,8.304,-0.165,4,4,2,160,0.192,3.217,2.456,27.073035,0.165,2.082541153846154,0.22746153846154016
1934,11,Seeds,1,12,-101.495,158.099,8.618,-0.149,4,4,2,191,0.168,3.548,2.819,23.556751,0.149,1.812057769230769,0.20169230769230878
1935,11,Seeds,1,12,-101.194,170.166,8.007,-0.166,4,3,2,1,0.153,2.645,2.18,28.247556,0.166,2.172888923076923,0.22484615384615508
1936,11,Seeds,1,12,-101.05799999999999,164.96900000000002,8.259,-0.163,3,4,2,1,0.201,2.441,1.857,26.889947000000003,0.163,2.0684574615384617,0.2353076923076943
1937,11,Seeds,1,12,-101.134,161.924,8.414,-0.151,4,4,2,8,0.222,2.872,2.0340000000000003,24.450524,0.151,1.8808095384615386,0.22946153846153988
1938,12,Heredity,1,12,-101.49799999999999,167.109,8.152999999999999,-0.16,3,3,2,12,0.195,2.6439999999999997,2.013,26.737440000000003,0.16,2.056726153846154,0.20146153846154063
1939,12,Heredity,1,12,-100.115,165.024,8.256,-0.158,3,3,2,1,0.21,2.169,1.6030000000000002,26.073792,0.158,2.005676307692308,0.30784615384615566
1940,12,RandTop,1,12,-100.387,157.825,8.633,-0.16899999999999998,3,3,2,6,0.215,2.713,1.94,26.672425,0.169,2.0517250000000002,0.28692307692307834
1941,12,Heredity,1,12,-102.76799999999999,166.582,8.179,-0.13699999999999998,4,4,2,69,0.156,3.1710000000000003,2.576,22.821734,0.137,1.755518,0.10376923076923325
1942,12,Heredity,1,12,-100.96700000000001,161.64600000000002,8.429,-0.153,4,4,2,8,0.19899999999999998,2.7510000000000003,2.115,24.731838000000003,0.153,1.902449076923077,0.24230769230769275
1943,12,Heredity,1,12,-100.94200000000001,165.105,8.252,-0.154,3,3,2,1,0.213,2.366,1.734,25.42617,0.154,1.9558592307692306,0.2442307692307701
1944,12,Heredity,1,12,-100.54299999999999,165.49,8.232999999999999,-0.171,3,3,2,1,0.157,2.5669999999999997,2.096,28.298790000000004,0.171,2.1768300000000003,0.27492307692307894
1945,12,Heredity,1,12,-101.016,163.601,8.328,-0.159,4,3,2,1,0.203,2.391,1.806,26.012559,0.159,2.000966076923077,0.23853846153846256
1946,12,Heredity,1,12,-102.51899999999999,171.80700000000002,7.93,-0.142,4,3,2,123,0.174,3.4589999999999996,2.7110000000000003,24.396594,0.142,1.876661076923077,0.12292307692307904
1947,12,Heredity,1,12,-101.851,169.593,8.033999999999999,-0.163,4,3,2,2,0.16899999999999998,2.7,2.16,27.643659,0.163,2.1264353076923075,0.1743076923076938
1948,12,Heredity,1,12,-101.03399999999999,162.27200000000002,8.396,-0.152,3,3,3,1,0.179,2.237,1.7930000000000001,24.665344,0.152,1.897334153846154,0.2371538461538482
1949,12,Heredity,1,12,-99.831,164.498,8.283,-0.158,4,3,2,1,0.207,2.193,1.6269999999999998,25.990683999999998,0.158,1.9992833846153846,0.3296923076923089
1950,12,Heredity,1,12,-100.87299999999999,168.512,8.085,-0.165,3,3,2,1,0.19699999999999998,2.563,1.98,27.80448,0.165,2.138806153846154,0.2495384615384637
1951,12,Heredity,1,12,-101.492,172.33,7.906000000000001,-0.16,4,3,2,6,0.18600000000000003,2.818,2.187,27.5728,0.16,2.1209846153846152,0.201923076923078
1952,12,Heredity,1,12,-101.25200000000001,168.158,8.102,-0.16699999999999998,3,3,2,8,0.203,2.714,2.037,28.082386,0.167,2.1601835384615384,0.2203846153846161
1953,12,Heredity,1,12,-101.87799999999999,167.726,8.123,-0.166,4,4,2,12,0.155,3.032,2.4930000000000003,27.842516,0.166,2.141732,0.17223076923077174
1954,12,Heredity,1,12,-101.07,166.46900000000002,8.185,-0.152,3,3,2,1,0.20800000000000002,2.273,1.683,25.303288000000002,0.152,1.9464067692307694,0.23438461538461736
1955,12,Heredity,1,12,-100.74,171.142,7.961,-0.158,4,4,2,2,0.19899999999999998,2.2880000000000003,1.726,27.040436,0.158,2.0800335384615383,0.2597692307692326
1956,12,Heredity,1,12,-101.02,170.825,7.976,-0.161,4,3,2,1,0.21100000000000002,2.49,1.818,27.502824999999998,0.161,2.1156019230769227,0.23823076923077097
1957,12,Heredity,1,12,-100.89299999999999,168.299,8.096,-0.152,3,3,2,1,0.214,2.354,1.714,25.581448,0.152,1.9678036923076925,0.24800000000000247
1958,12,Heredity,1,12,-100.79700000000001,160.672,8.48,-0.152,4,3,2,1,0.212,2.444,1.78,24.422144,0.152,1.8786264615384616,0.25538461538461593
1959,12,Heredity,1,12,-101.29799999999999,176.06799999999998,7.7379999999999995,-0.16399999999999998,3,4,2,2,0.139,2.5269999999999997,2.147,28.875152,0.164,2.2211655384615385,0.21684615384615624
1960,12,Heredity,1,12,-100.725,171.304,7.954,-0.146,4,3,2,6,0.22,3.036,2.155,25.010384,0.146,1.9238756923076923,0.2609230769230788
1961,12,Heredity,1,12,-100.792,168.65099999999998,8.079,-0.16399999999999998,4,3,2,2,0.172,2.443,1.9469999999999998,27.658763999999998,0.164,2.1275972307692306,0.2557692307692321
1962,12,RandTop,1,12,-101.287,169.085,8.058,-0.16699999999999998,3,3,2,8,0.196,2.667,2.073,28.237195000000003,0.167,2.1720919230769233,0.21769230769230866
1963,12,Heredity,1,12,-99.56200000000001,154.564,8.815,-0.135,3,3,3,1,0.19699999999999998,2.151,1.641,20.86614,0.135,1.6050876923076924,0.3503846153846159
1964,12,Heredity,1,12,-101.931,169.667,8.03,-0.16699999999999998,4,4,2,191,0.16899999999999998,3.505,2.7680000000000002,28.334389,0.167,2.1795683846153846,0.1681538461538478
1965,12,Heredity,1,12,-100.321,165.011,8.257,-0.165,3,3,3,1,0.204,2.1430000000000002,1.6130000000000002,27.226815000000002,0.165,2.094370384615385,0.2920000000000016
1966,12,Heredity,1,12,-101.47399999999999,168.33700000000002,8.094,-0.15,3,4,2,6,0.17300000000000001,2.821,2.253,25.25055,0.15,1.94235,0.20330769230769455
1967,12,RandTop,1,12,-98.25,152.54399999999998,8.932,-0.138,3,4,2,6,0.23199999999999998,2.48,1.723,21.051071999999998,0.138,1.6193132307692306,0.45130769230769374
1968,12,RandTop,1,12,-101.361,169.517,8.037,-0.162,3,2,4,1,0.192,2.637,2.022,27.461754,0.162,2.1124426153846154,0.2120000000000011
1969,12,Permutate,1,12,-101.676,163.91,8.312000000000001,-0.171,4,3,2,2,0.124,2.84,2.472,28.02861,0.171,2.1560469230769232,0.18776923076923205
1970,12,Permutate,1,12,-101.59299999999999,163.542,8.331,-0.171,4,3,2,2,0.13699999999999998,2.681,2.29,27.965682,0.171,2.151206307692308,0.1941538461538484
1971,12,Permutate,1,12,-101.005,170.273,8.002,-0.153,4,4,2,8,0.17300000000000001,3.156,2.491,26.051769,0.153,2.003982230769231,0.23938461538461717
1972,12,Permutate,1,12,-100.46,167.42,8.138,-0.165,4,3,2,1,0.201,2.222,1.6680000000000001,27.624299999999998,0.165,2.1249461538461536,0.2813076923076942
1973,12,Permutate,1,12,-99.616,173.338,7.86,-0.15,4,4,2,1,0.201,3.247,2.338,26.0007,0.15,2.000053846153846,0.3462307692307707
1974,12,Permutate,1,12,-99.553,181.481,7.507999999999999,-0.155,4,3,2,1,0.245,2.596,1.7169999999999999,28.129555,0.155,2.1638119230769233,0.35107692307692473
1975,12,RandTop,1,12,-100.92,173.893,7.835,-0.159,3,3,3,1,0.20199999999999999,2.3369999999999997,1.756,27.648987,0.159,2.126845153846154,0.24592307692307822
1976,12,Permutate,1,12,-101.896,169.13400000000001,8.056000000000001,-0.151,2,3,4,10,0.14800000000000002,2.932,2.441,25.539234,0.151,1.9645564615384616,0.17084615384615523
1977,12,RandTop,1,12,-99.867,176.27700000000002,7.729,-0.156,4,2,3,10,0.184,2.6910000000000003,2.0980000000000003,27.499212000000004,0.156,2.115324,0.32692307692307804
1978,12,RandTop,1,12,-101.4,161.92600000000002,8.414,-0.14800000000000002,3,2,4,1,0.166,2.64,2.148,23.965048,0.148,1.8434652307692307,0.209000000000001
1979,12,RandTop,1,12,-99.399,176.101,7.737,-0.15,2,3,3,6,0.205,2.5860000000000003,1.925,26.41515,0.15,2.0319346153846154,0.3629230769230783
1980,12,RandTop,1,12,-100.848,168.44400000000002,8.089,-0.16899999999999998,4,3,2,1,0.187,2.424,1.88,28.467036000000004,0.169,2.1897720000000005,0.25146153846153996
1981,12,Permutate,1,12,-100.904,174.104,7.8260000000000005,-0.166,4,2,3,1,0.201,2.253,1.7009999999999998,28.901264000000005,0.166,2.2231741538461542,0.24715384615384786
1982,12,Permutate,1,12,-101.626,166.982,8.158999999999999,-0.17,4,3,2,2,0.135,2.66,2.281,28.386940000000003,0.17,2.1836107692307696,0.1916153846153857
1983,12,RandTop,1,12,-99.947,161.549,8.434,-0.154,3,3,3,1,0.21600000000000003,2.217,1.6059999999999999,24.878546,0.154,1.9137343076923077,0.32076923076923197
1984,12,Permutate,1,12,-100.861,173.572,7.85,-0.161,4,3,2,1,0.222,2.386,1.7080000000000002,27.945092000000002,0.161,2.1496224615384616,0.25046153846153957
1985,12,Permutate,1,12,-100.834,175.653,7.757000000000001,-0.16399999999999998,4,2,3,1,0.21100000000000002,2.229,1.6269999999999998,28.807092,0.164,2.2159301538461538,0.2525384615384627
1986,12,Permutate,1,12,-102.37299999999999,171.356,7.9510000000000005,-0.138,4,4,2,12,0.136,2.7569999999999997,2.344,23.647128000000002,0.138,1.8190098461538464,0.13415384615384832
1987,12,Permutate,1,12,-100.92200000000001,169.521,8.037,-0.166,4,2,3,1,0.187,2.289,1.781,28.140486,0.166,2.164652769230769,0.24576923076923135
1988,12,RandTop,1,12,-101.275,170.387,7.996,-0.163,3,3,3,1,0.191,2.355,1.829,27.773081,0.163,2.136390846153846,0.2186153846153856
1989,12,Permutate,1,12,-101.412,161.016,8.462,-0.17,3,4,2,2,0.138,2.7,2.3080000000000003,27.37272,0.17,2.1055938461538464,0.20807692307692405
1990,12,Permutate,1,12,-101.92399999999999,169.067,8.059,-0.168,4,4,2,191,0.16699999999999998,3.552,2.815,28.403256000000003,0.168,2.1848658461538464,0.16869230769230972
1991,12,Permutate,1,12,-100.531,164.343,8.29,-0.16399999999999998,3,3,3,1,0.207,2.259,1.672,26.952251999999998,0.164,2.073250153846154,0.27584615384615485
1992,12,Permutate,1,12,-99.65700000000001,176.498,7.718999999999999,-0.157,4,3,2,35,0.237,2.548,1.724,27.710186,0.157,2.1315527692307694,0.34307692307692367
1993,12,Permutate,1,12,-100.624,172.334,7.906000000000001,-0.16699999999999998,4,4,2,8,0.21899999999999997,2.7289999999999996,1.952,28.779778000000004,0.167,2.2138290769230773,0.2686923076923095
1994,12,RandTop,1,12,-101.226,171.93099999999998,7.925,-0.161,4,3,2,2,0.177,2.323,1.851,27.680891,0.161,2.1292993076923077,0.2223846153846169
1995,12,Permutate,1,12,-101.21600000000001,174.755,7.796,-0.166,4,3,2,1,0.18100000000000002,2.375,1.874,29.009330000000002,0.166,2.231486923076923,0.22315384615384695
1996,12,Permutate,1,12,-99.43,179.707,7.582000000000001,-0.158,4,3,2,35,0.239,2.698,1.815,28.393705999999998,0.158,2.1841312307692307,0.3605384615384625
1997,12,Permutate,1,12,-100.87,171.275,7.955,-0.165,3,3,2,6,0.218,2.804,1.98,28.260375000000003,0.165,2.1738750000000002,0.24976923076923185
1998,12,Permutate,1,12,-100.61200000000001,169.238,8.051,-0.165,3,4,2,1,0.19899999999999998,2.494,1.8619999999999999,27.92427,0.165,2.148020769230769,0.26961538461538537
1999,12,Permutate,1,12,-101.803,165.31799999999998,8.242,-0.163,4,4,2,191,0.16699999999999998,3.5589999999999997,2.853,26.946834,0.163,2.0728333846153846,0.17800000000000166
2000,12,LatMutate,1,12,-101.24799999999999,157.095,8.673,-0.175,3,3,3,2,0.10099999999999999,2.719,2.4530000000000003,27.491625,0.175,2.1147403846153847,0.22069230769230985
2001,12,LatMutate,1,12,-101.135,162.232,8.398,-0.159,3,4,2,10,0.174,2.9619999999999997,2.331,25.794888,0.159,1.984222153846154,0.22938461538461644
2002,12,Permutate,1,12,-100.816,165.972,8.209,-0.159,4,4,2,8,0.20199999999999999,2.798,2.0669999999999997,26.389548,0.159,2.029965230769231,0.25392307692307814
2003,12,Permutate,1,12,-101.488,168.396,8.091000000000001,-0.166,3,4,2,8,0.213,2.89,2.1109999999999998,27.953736,0.166,2.1502873846153845,0.2022307692307707
2004,12,LatMutate,1,12,-100.994,167.87599999999998,8.116,-0.158,3,3,2,1,0.20800000000000002,2.342,1.745,26.524407999999998,0.158,2.0403390769230767,0.2402307692307707
2005,12,LatMutate,1,12,-101.73,164.583,8.277999999999999,-0.151,4,2,3,10,0.18,2.8560000000000003,2.234,24.852033,0.151,1.911694846153846,0.18361538461538573
2006,12,LatMutate,1,12,-101.186,169.265,8.049,-0.159,3,2,4,1,0.215,2.498,1.82,26.913134999999997,0.159,2.070241153846154,0.22546153846153935
2007,12,LatMutate,1,12,-101.014,166.127,8.201,-0.159,4,3,2,2,0.158,2.29,1.883,26.414193,0.159,2.031861,0.23869230769230945
2008,12,LatMutate,1,12,-101.088,169.083,8.058,-0.16,4,3,2,2,0.154,2.226,1.848,27.05328,0.16,2.0810215384615387,0.2330000000000019
2009,12,LatMutate,1,12,-100.912,164.079,8.304,-0.165,4,2,3,1,0.18600000000000003,2.274,1.78,27.073035,0.165,2.082541153846154,0.2465384615384625
2010,12,LatMutate,1,12,-101.682,168.29,8.096,-0.14,4,3,2,2,0.159,2.41,1.974,23.5606,0.14,1.8123538461538462,0.18730769230769356
2011,12,LatMutate,1,12,-100.499,155.451,8.765,-0.157,3,4,2,1,0.163,2.541,2.0709999999999997,24.405807,0.157,1.8773697692307691,0.2783076923076941
2012,12,LatMutate,1,12,-100.459,163.838,8.316,-0.14300000000000002,3,3,3,1,0.21100000000000002,2.222,1.633,23.428834,0.143,1.8022179999999999,0.28138461538461657
2013,12,LatMutate,1,12,-100.06299999999999,145.148,9.387,-0.16899999999999998,3,2,4,12,0.16,2.806,2.301,24.530012,0.169,1.886924,0.3118461538461562
2014,12,LatMutate,1,12,-100.76,166.832,8.167,-0.16399999999999998,3,3,2,1,0.221,2.454,1.74,27.360448,0.164,2.1046498461538463,0.25823076923077026
2015,12,LatMutate,1,12,-100.48700000000001,163.358,8.34,-0.161,3,3,3,1,0.191,2.275,1.761,26.300638000000003,0.161,2.0231260000000004,0.27923076923076995
2016,12,LatMutate,1,12,-100.755,170.798,7.977,-0.149,4,3,2,1,0.217,2.484,1.808,25.448902,0.149,1.9576078461538462,0.2586153846153864
2017,12,LatMutate,1,12,-100.12899999999999,159.92600000000002,8.519,-0.147,3,4,3,1,0.187,2.253,1.755,23.509122,0.147,1.808394,0.3067692307692329
2018,12,LatMutate,1,12,-98.912,153.871,8.855,-0.157,3,3,2,1,0.21,2.195,1.604,24.157747,0.157,1.8582882307692308,0.40038461538461634
2019,12,LatMutate,1,12,-99.50299999999999,155.224,8.777000000000001,-0.161,4,2,3,1,0.198,2.299,1.724,24.991063999999998,0.161,1.9223895384615384,0.35492307692307945
2020,12,LatMutate,1,12,-101.853,168.418,8.09,-0.145,4,2,3,2,0.17,2.541,2.04,24.42061,0.145,1.8785084615384615,0.17415384615384802
2021,12,LatMutate,1,12,-101.37100000000001,168.40099999999998,8.091000000000001,-0.14400000000000002,4,3,2,1,0.141,2.7430000000000003,2.316,24.249743999999996,0.144,1.8653649230769227,0.21123076923076994
2022,12,LatMutate,1,12,-99.77799999999999,173.023,7.875,-0.162,3,3,2,1,0.20800000000000002,2.194,1.631,28.029726,0.162,2.1561327692307692,0.33376923076923287
2023,12,LatMutate,1,12,-100.133,155.851,8.742,-0.14800000000000002,3,3,3,1,0.177,2.327,1.841,23.065948,0.148,1.7743036923076922,0.30646153846154023
2024,12,LatMutate,1,12,-101.17299999999999,174.625,7.8020000000000005,-0.149,3,3,2,65,0.20800000000000002,2.87,2.0580000000000003,26.019125,0.149,2.0014711538461536,0.22646153846154085
2025,12,Permutate,1,12,-97.931,182.945,7.447,-0.16399999999999998,3,3,2,1,0.222,2.407,1.706,30.00298,0.164,2.3079215384615384,0.4758461538461555
2026,12,LatMutate,1,12,-100.70700000000001,155.343,8.771,-0.153,3,3,4,1,0.187,2.331,1.8130000000000002,23.767478999999998,0.153,1.8282676153846151,0.26230769230769313
2027,12,LatMutate,1,12,-100.165,173.238,7.865,-0.159,4,4,2,1,0.192,2.344,1.795,27.544842,0.159,2.118834,0.30400000000000094
2028,12,softmutate,1,12,-103.086,163.605,8.328,-0.152,4,3,3,12,0.175,2.911,2.313,24.867959999999997,0.152,1.9129199999999997,0.07930769230769386
2029,12,LatMutate,1,12,-100.28399999999999,166.69799999999998,8.173,-0.16699999999999998,4,3,2,1,0.209,2.424,1.798,27.838565999999997,0.167,2.1414281538461535,0.2948461538461559
2030,12,softmutate,1,12,-101.18700000000001,162.012,8.41,-0.171,3,3,2,2,0.172,2.392,1.8980000000000001,27.704052,0.171,2.131080923076923,0.2253846153846159
2031,12,keptBest,1,12,-102.695,168.02900000000002,8.109,-0.136,4,4,2,69,0.151,3.096,2.546,22.851944000000007,0.136,1.7578418461538468,0.10938461538461734
2032,12,softmutate,1,12,-100.926,164.38099999999997,8.289,-0.16399999999999998,3,3,2,2,0.17,2.323,1.865,26.958483999999995,0.164,2.073729538461538,0.24546153846153976
2033,12,keptBest,1,12,-102.40100000000001,155.976,8.735,-0.139,4,4,2,10,0.139,3.295,2.7769999999999997,21.680664,0.139,1.6677433846153846,0.13200000000000062
2034,12,softmutate,1,12,-99.91,166.606,8.177999999999999,-0.168,2,5,2,1,0.19399999999999998,2.169,1.694,27.989808,0.168,2.153062153846154,0.3236153846153863
2035,12,keptBest,1,12,-102.273,168.417,8.09,-0.14400000000000002,4,4,2,12,0.14400000000000002,2.7089999999999996,2.2640000000000002,24.252048,0.144,1.8655421538461536,0.14184615384615556
2036,12,softmutate,1,12,-99.686,152.185,8.953,-0.131,4,4,2,2,0.188,2.658,2.0269999999999997,19.936235,0.131,1.5335565384615384,0.34084615384615474
2037,12,keptBest,1,12,-102.20299999999999,170.389,7.996,-0.166,3,3,2,191,0.17,3.509,2.8089999999999997,28.284574000000003,0.166,2.175736461538462,0.14723076923077152
2038,12,keptBest,1,12,-101.906,171.238,7.957000000000001,-0.166,4,4,2,12,0.158,3.446,2.781,28.425508,0.166,2.1865775384615387,0.17007692307692407
2039,12,softmutate,1,12,-100.68799999999999,158.032,8.622,-0.16699999999999998,4,3,2,2,0.174,2.287,1.818,26.391344000000004,0.167,2.030103384615385,0.2637692307692331
2040,12,keptBest,1,12,-101.803,164.86599999999999,8.264,-0.168,4,4,2,12,0.153,3.05,2.516,27.697488,0.168,2.130576,0.17800000000000166
2041,12,softmutate,1,12,-100.85799999999999,166.79,8.169,-0.165,3,5,2,1,0.163,2.287,1.891,27.52035,0.165,2.11695,0.2506923076923099
2042,12,keptBest,1,12,-101.48299999999999,171.625,7.939,-0.17,3,3,2,5,0.205,2.4819999999999998,1.8559999999999999,29.176250000000003,0.17,2.2443269230769234,0.20261538461538683
2043,12,keptBest,1,12,-101.382,160.714,8.478,-0.172,3,4,2,2,0.141,2.397,2.042,27.642808,0.172,2.126369846153846,0.21038461538461645
2044,12,softmutate,1,12,-101.31700000000001,169.571,8.035,-0.16399999999999998,3,3,3,5,0.17600000000000002,2.2880000000000003,1.838,27.809644000000002,0.164,2.1392033846153846,0.21538461538461626
2045,12,keptBest,1,12,-98.604,175.69,7.755,-0.179,6,6,1,1,0.133,2.533,2.329,31.44851,0.179,2.419116153846154,0.4240769230769246
2046,12,keptBest,1,12,-101.899,174.763,7.796,-0.166,3,2,4,2,0.158,2.616,2.149,29.010658000000003,0.166,2.2315890769230773,0.17061538461538597
2047,12,softmutate,1,12,-101.029,160.069,8.512,-0.124,2,4,3,2,0.175,2.519,2.0140000000000002,19.848556,0.124,1.5268119999999998,0.23753846153846325
2048,12,keptBest,1,12,-101.647,170.253,8.003,-0.16699999999999998,4,3,2,2,0.114,2.695,2.387,28.432251,0.167,2.1870962307692308,0.190000000000001
2049,12,keptBest,1,12,-101.09299999999999,170.975,7.968999999999999,-0.16899999999999998,4,4,2,8,0.21600000000000003,2.9219999999999997,2.063,28.894775,0.169,2.2226749999999997,0.23261538461538686
2050,12,softmutate,1,12,-100.92,161.41299999999998,8.441,-0.162,3,4,2,1,0.19899999999999998,2.289,1.724,26.148905999999997,0.162,2.0114543076923073,0.24592307692307822
2051,12,keptBest,1,12,-100.766,165.929,8.211,-0.171,4,2,3,1,0.198,2.217,1.665,28.373859000000003,0.171,2.182604538461539,0.2577692307692318
2052,12,keptBest,1,12,-101.865,169.88299999999998,8.02,-0.16399999999999998,4,3,2,12,0.168,2.755,2.21,27.860812,0.164,2.1431393846153846,0.17323076923077105
2053,12,keptBest,1,12,-101.391,173.668,7.845,-0.165,4,4,2,8,0.204,2.665,2.008,28.655220000000003,0.165,2.2042476923076926,0.2096923076923087
2054,12,keptBest,1,12,-101.194,170.166,8.007,-0.166,4,3,2,1,0.153,2.645,2.18,28.247556,0.166,2.172888923076923,0.22484615384615508
2055,12,keptBest,1,12,-100.85700000000001,164.959,8.259,-0.166,3,2,4,6,0.172,2.8339999999999996,2.2680000000000002,27.383194000000003,0.166,2.1063995384615386,0.2507692307692312
2056,12,keptBest,1,12,-100.58200000000001,161.94,8.413,-0.16699999999999998,4,3,2,1,0.184,2.307,1.8019999999999998,27.04398,0.167,2.080306153846154,0.27192307692307777
2057,12,keptBest,1,12,-99.95200000000001,163.08100000000002,8.355,-0.17,3,4,2,1,0.209,2.155,1.58,27.723770000000005,0.17,2.1325976923076926,0.3203846153846159
2058,12,softmutate,1,12,-100.139,168.312,8.095,-0.16399999999999998,3,5,1,1,0.184,2.32,1.841,27.603168000000004,0.164,2.123320615384616,0.30600000000000177
2059,12,softmutate,1,12,-98.478,176.012,7.7410000000000005,-0.147,4,3,2,1,0.217,2.0980000000000003,1.521,25.873763999999998,0.147,1.9902895384615382,0.4337692307692326
2060,12,softmutate,1,12,-100.689,167.571,8.131,-0.157,2,2,5,1,0.16899999999999998,2.6460000000000004,2.13,26.308647,0.157,2.023742076923077,0.26369230769230967
2061,12,LatMutate,1,12,-99.946,163.579,8.329,-0.147,3,3,3,1,0.198,2.129,1.615,24.046113,0.147,1.8497009999999998,0.32084615384615545
2062,12,softmutate,1,12,-101.693,157.345,8.658999999999999,-0.161,5,3,2,10,0.11699999999999999,2.88,2.524,25.332545,0.161,1.9486573076923077,0.18646153846154007
2063,12,softmutate,1,12,-101.235,164.703,8.272,-0.161,3,3,3,8,0.187,2.417,1.8780000000000001,26.517183000000003,0.161,2.039783307692308,0.22169230769230916
2064,12,softmutate,1,12,-99.676,173.584,7.849,-0.161,5,3,2,1,0.205,2.175,1.6480000000000001,27.947024000000003,0.161,2.149771076923077,0.3416153846153859
2065,12,softmutate,1,12,-101.087,167.615,8.129,-0.162,4,4,2,8,0.204,2.504,1.883,27.153630000000003,0.162,2.0887407692307693,0.23307692307692426
2066,12,softmutate,1,12,-101.665,164.317,8.292,-0.135,3,4,2,12,0.184,2.7569999999999997,2.153,22.182795000000002,0.135,1.7063688461538464,0.18861538461538557
2067,12,softmutate,1,12,-101.89299999999999,162.57299999999998,8.381,-0.159,3,5,2,10,0.10099999999999999,2.983,2.676,25.849106999999997,0.159,1.9883928461538458,0.17107692307692554
2068,12,softmutate,1,12,-100.363,163.648,8.326,-0.17300000000000001,5,3,2,2,0.156,2.513,2.074,28.311103999999997,0.173,2.1777772307692307,0.2887692307692322
2069,12,softmutate,1,12,-100.634,163.351,8.341000000000001,-0.158,3,3,3,2,0.17600000000000002,2.249,1.7819999999999998,25.809458,0.158,1.985342923076923,0.2679230769230783
2070,12,softmutate,1,12,-99.93299999999999,170.835,7.975,-0.166,5,2,2,1,0.192,2.144,1.676,28.358610000000002,0.166,2.181431538461539,0.32184615384615584
2071,12,Seeds,1,12,-101.225,166.97799999999998,8.16,-0.166,3,3,2,12,0.192,2.633,2.037,27.718348,0.166,2.1321806153846152,0.22246153846154032
2072,12,Seeds,1,12,-100.125,166.858,8.165,-0.14800000000000002,4,3,2,1,0.21100000000000002,2.335,1.7169999999999999,24.694983999999998,0.148,1.8996141538461537,0.3070769230769245
2073,12,Seeds,1,12,-101.444,173.87900000000002,7.836,-0.165,3,4,2,1,0.20600000000000002,2.5860000000000003,1.911,28.690035000000005,0.165,2.2069257692307698,0.20561538461538584
2074,12,softmutate,1,12,-101.042,168.74099999999999,8.074,-0.165,4,3,2,1,0.20800000000000002,2.38,1.767,27.842264999999998,0.165,2.141712692307692,0.23653846153846286
2075,12,Seeds,1,12,-100.83,163.22299999999998,8.347000000000001,-0.158,4,4,2,8,0.21,2.767,2.045,25.789233999999997,0.158,1.9837872307692306,0.2528461538461554
2076,12,Seeds,1,12,-101.02799999999999,164.963,8.259,-0.16,4,4,2,8,0.19899999999999998,2.494,1.8940000000000001,26.39408,0.16,2.030313846153846,0.2376153846153867
2077,12,Seeds,1,12,-100.45299999999999,169.736,8.027000000000001,-0.155,4,3,2,1,0.18899999999999997,2.221,1.7180000000000002,26.309079999999998,0.155,2.0237753846153845,0.28184615384615613
